 27.8629 27.8146 27.7749 27.7414 27.7122 27.6848 27.6573 27.6303 27.6085 27.591 27.5772 27.5661 27.557 27.551 27.5532 27.5607 27.57 27.5776 27.5798 27.5739 27.5641 27.5516 27.5367 27.5194 27.5 27.4783 27.4516 27.4203 27.3866 27.3528 27.3209 27.2933 27.2679 27.2427 27.2182 27.195 27.1736 27.1546 27.1364 27.1169 27.097 27.0778 27.0603 27.0458 27.0332 27.0182 27.0021 26.9868 26.9741 26.9658 26.9633 26.9651 26.9699 26.9765 26.9839 26.9908 26.9965 27.0041 27.0134 27.0225 27.0296 27.033 27.0306 27.022 27.0087 26.9922 26.9741 26.9561 26.9398 26.9247 26.9093 26.8948 26.8821 26.8724 26.8668 26.8676 26.8767 26.892 26.911 26.9315 26.9511 26.9694 26.9932 27.0213 27.0509 27.0797 27.105 27.125 27.144 27.1628 27.1805 27.196 27.2085 27.2169 27.2193 27.2164 27.2103 27.2031 27.1969 27.1936
 27.8638 27.8176 27.7802 27.7491 27.722 27.6964 27.67 27.644 27.6237 27.6083 27.5964 27.5871 27.579 27.5731 27.5752 27.5826 27.5918 27.5993 27.6017 27.5962 27.587 27.5753 27.5613 27.545 27.5264 27.5055 27.4795 27.4489 27.4159 27.3825 27.3509 27.3233 27.2971 27.2703 27.2436 27.2181 27.1946 27.1741 27.1547 27.133 27.1105 27.0886 27.0688 27.0526 27.0391 27.0228 27.0054 26.9887 26.9746 26.9653 26.9622 26.9633 26.9672 26.9729 26.9794 26.9857 26.9909 26.9979 27.0063 27.0144 27.0206 27.023 27.0199 27.0104 26.9956 26.9774 26.9576 26.938 26.9203 26.9035 26.8857 26.8683 26.8527 26.8404 26.8328 26.832 26.8396 26.8534 26.8711 26.8906 26.9096 26.928 26.9532 26.9835 27.0159 27.0473 27.0748 27.0962 27.1169 27.1378 27.1576 27.1753 27.1896 27.1992 27.2023 27.1997 27.1939 27.1872 27.1818 27.1801
 27.8587 27.8144 27.7792 27.7503 27.7253 27.7015 27.6764 27.6516 27.6333 27.6202 27.6108 27.6034 27.5965 27.5907 27.5925 27.5994 27.608 27.6152 27.6175 27.6125 27.604 27.5932 27.5801 27.5648 27.5473 27.5275 27.5026 27.473 27.4407 27.4079 27.3766 27.3488 27.3218 27.2932 27.2643 27.2364 27.2105 27.1881 27.1669 27.1432 27.1184 27.0943 27.0724 27.0544 27.0396 27.0223 27.0039 26.9864 26.9716 26.9614 26.9574 26.9577 26.961 26.9662 26.9722 26.9779 26.9825 26.9887 26.9964 27.0038 27.0091 27.0106 27.0065 26.9957 26.9795 26.9595 26.9378 26.9162 26.8964 26.8772 26.8562 26.8352 26.8159 26.8001 26.7895 26.7864 26.7916 26.8032 26.819 26.8371 26.8552 26.8736 26.9004 26.9335 26.9692 27.0041 27.0346 27.058 27.0807 27.1038 27.1259 27.1457 27.162 27.1733 27.1774 27.1754 27.17 27.1636 27.1591 27.1588
 27.8476 27.8052 27.7719 27.745 27.7219 27.6998 27.6761 27.6527 27.6366 27.6261 27.6192 27.6138 27.6081 27.6025 27.6038 27.6098 27.6176 27.6242 27.6264 27.622 27.6142 27.6043 27.5922 27.5779 27.5616 27.5432 27.5196 27.4911 27.4598 27.4277 27.3966 27.3687 27.3408 27.3106 27.2794 27.249 27.2207 27.196 27.1729 27.1472 27.1205 27.0945 27.0707 27.0509 27.0345 27.0163 26.9974 26.9795 26.9643 26.9534 26.9483 26.9478 26.9507 26.9557 26.9614 26.9666 26.9704 26.9759 26.9829 26.9896 26.9942 26.9948 26.9895 26.9772 26.9594 26.9377 26.914 26.8902 26.8679 26.8456 26.8209 26.7956 26.772 26.7521 26.738 26.7318 26.7341 26.7429 26.7564 26.7726 26.7896 26.808 26.8365 26.8726 26.9122 26.951 26.9849 27.0107 27.0357 27.061 27.0854 27.1074 27.1257 27.139 27.1444 27.1432 27.1383 27.1325 27.1287 27.1298
 27.8308 27.79 27.7584 27.7332 27.7117 27.6912 27.6688 27.6469 27.633 27.625 27.6205 27.6172 27.6126 27.607 27.6077 27.6128 27.6195 27.6253 27.6274 27.6235 27.6167 27.6076 27.5966 27.5835 27.5685 27.5515 27.5294 27.5023 27.472 27.4406 27.4099 27.3818 27.353 27.3212 27.288 27.2551 27.2243 27.1973 27.1721 27.1446 27.1163 27.0886 27.0633 27.0417 27.0236 27.0045 26.9854 26.9675 26.9521 26.9406 26.9342 26.933 26.9356 26.9405 26.946 26.9508 26.9537 26.9584 26.9648 26.971 26.9748 26.9745 26.9678 26.9541 26.9345 26.9111 26.8854 26.8592 26.8343 26.8087 26.7798 26.75 26.7217 26.6973 26.6792 26.6697 26.6686 26.6742 26.6849 26.6989 26.7146 26.7329 26.7632 26.8024 26.8458 26.8887 26.9261 26.9546 26.9819 27.0096 27.0361 27.0603 27.0808 27.0962 27.1032 27.1031 27.099 27.0939 27.091 27.0934
 27.8084 27.7689 27.7387 27.7148 27.6946 27.6753 27.6541 27.6337 27.6217 27.616 27.6137 27.6121 27.6086 27.6031 27.603 27.6071 27.6127 27.6177 27.6195 27.6163 27.6103 27.6023 27.5924 27.5805 27.5669 27.5515 27.5308 27.5051 27.4761 27.4455 27.4153 27.387 27.3574 27.3241 27.2889 27.2538 27.2207 27.1913 27.1642 27.1351 27.1053 27.0764 27.0496 27.0264 27.0066 26.9868 26.9675 26.9497 26.9343 26.9222 26.9146 26.9127 26.915 26.9197 26.9251 26.9295 26.9315 26.9354 26.9412 26.9468 26.95 26.9487 26.9407 26.9254 26.9042 26.8789 26.8511 26.8226 26.795 26.7661 26.7329 26.6984 26.6652 26.6362 26.6141 26.6012 26.5965 26.5987 26.6063 26.6179 26.6321 26.6503 26.6822 26.7243 26.7713 26.818 26.8589 26.89 26.9196 26.9495 26.9783 27.0047 27.0273 27.0447 27.0535 27.0548 27.0518 27.0478 27.046 27.0497
 27.7806 27.7421 27.7127 27.6897 27.6704 27.652 27.6318 27.6125 27.6022 27.5983 27.5976 27.5974 27.5947 27.5892 27.5885 27.5915 27.5961 27.6002 27.6018 27.5991 27.5941 27.5872 27.5786 27.5682 27.556 27.5419 27.5227 27.4984 27.4707 27.4411 27.4114 27.3832 27.3528 27.3182 27.2813 27.2443 27.209 27.1777 27.1488 27.1182 27.0873 27.0572 27.0292 27.0045 26.9833 26.9628 26.9433 26.9256 26.9101 26.8975 26.8889 26.8862 26.8881 26.8926 26.8978 26.9017 26.9029 26.906 26.9112 26.9161 26.9186 26.9164 26.9072 26.8904 26.8676 26.8404 26.8106 26.7798 26.7498 26.7176 26.6803 26.6411 26.603 26.5695 26.5436 26.5275 26.5193 26.5179 26.5222 26.5312 26.5439 26.5618 26.5951 26.6397 26.6898 26.7397 26.7837 26.8171 26.8489 26.881 26.912 26.9405 26.9651 26.9845 26.9951 26.9982 26.9969 26.9944 26.994 26.9989
 27.7474 27.7096 27.6807 27.658 27.6389 27.6209 27.6013 27.583 27.5738 27.5709 27.5713 27.5719 27.5697 27.5642 27.5629 27.565 27.5686 27.572 27.5733 27.5712 27.5671 27.5615 27.5543 27.5454 27.5346 27.5217 27.5038 27.481 27.4547 27.4263 27.3972 27.369 27.3381 27.3024 27.2642 27.2256 27.1888 27.1558 27.1255 27.0938 27.0618 27.0307 27.0017 26.9758 26.9534 26.9322 26.9125 26.8946 26.8789 26.8659 26.8564 26.853 26.8543 26.8584 26.8631 26.8665 26.867 26.8695 26.8739 26.878 26.8797 26.8765 26.8663 26.8482 26.8238 26.7948 26.763 26.7301 26.698 26.6632 26.622 26.5783 26.5357 26.4979 26.4688 26.45 26.4385 26.4335 26.4344 26.4407 26.4517 26.4695 26.5037 26.55 26.6024 26.6547 26.7009 26.7362 26.77 26.8042 26.8372 26.8678 26.8943 26.9153 26.9278 26.9331 26.934 26.9338 26.9352 26.9413
 27.7091 27.6716 27.6425 27.6195 27.6001 27.5819 27.5625 27.5447 27.5358 27.5331 27.5336 27.5342 27.5321 27.5266 27.525 27.5264 27.5293 27.532 27.5331 27.5313 27.5283 27.5242 27.5186 27.5113 27.5019 27.4899 27.4731 27.4516 27.4267 27.3996 27.3715 27.3435 27.3122 27.2758 27.2367 27.197 27.159 27.1251 27.0939 27.0613 27.0284 26.9964 26.9665 26.9399 26.9167 26.8949 26.8746 26.8562 26.8401 26.8265 26.8165 26.8124 26.8129 26.8161 26.8201 26.8228 26.8229 26.8248 26.8283 26.8315 26.8321 26.8281 26.8172 26.7981 26.7721 26.7413 26.7075 26.6729 26.6393 26.6025 26.5581 26.5103 26.4636 26.4221 26.3904 26.3698 26.3555 26.3471 26.3446 26.348 26.3574 26.375 26.4097 26.4568 26.5102 26.5638 26.6112 26.6477 26.683 26.7191 26.7542 26.7867 26.8149 26.837 26.8514 26.8593 26.8633 26.8659 26.8696 26.877
 27.6654 27.6277 27.5978 27.5737 27.5532 27.5341 27.5145 27.4966 27.4871 27.4834 27.4829 27.4827 27.4801 27.4746 27.4727 27.4737 27.4761 27.4785 27.4795 27.4779 27.476 27.4735 27.4699 27.4644 27.4563 27.4449 27.429 27.4089 27.3855 27.3599 27.3328 27.3053 27.2739 27.2372 27.1975 27.1573 27.1189 27.0848 27.0533 27.0201 26.9864 26.9536 26.923 26.896 26.8726 26.8501 26.829 26.8096 26.7926 26.7786 26.7683 26.7635 26.7629 26.7649 26.7677 26.7696 26.7695 26.7708 26.7734 26.7753 26.7748 26.7699 26.7588 26.739 26.7116 26.679 26.6435 26.6074 26.5731 26.5353 26.4883 26.4371 26.3868 26.3424 26.3091 26.2877 26.2711 26.2595 26.2537 26.2542 26.2619 26.2792 26.3136 26.3604 26.4135 26.4667 26.514 26.5508 26.5871 26.6248 26.6619 26.6962 26.7258 26.7487 26.7648 26.776 26.7839 26.7904 26.7971 26.8059
 27.6131 27.575 27.5435 27.5171 27.4941 27.473 27.4521 27.4335 27.4225 27.4168 27.4142 27.4121 27.4081 27.402 27.3995 27.3998 27.4017 27.4038 27.4047 27.4036 27.4032 27.4031 27.4023 27.3995 27.3936 27.3834 27.3688 27.3505 27.3292 27.3054 27.2798 27.2529 27.2217 27.1849 27.1452 27.1048 27.0662 27.0319 27.0002 26.9667 26.9327 26.8995 26.8686 26.8413 26.8176 26.7946 26.7726 26.7524 26.7346 26.7199 26.7092 26.7035 26.7016 26.7021 26.7036 26.7046 26.7039 26.7046 26.7065 26.7077 26.7065 26.7011 26.6896 26.6693 26.641 26.6073 26.5706 26.5336 26.4987 26.4599 26.4105 26.3563 26.3028 26.2557 26.2206 26.1981 26.1791 26.1644 26.155 26.1524 26.1577 26.1738 26.2068 26.2518 26.3031 26.3548 26.4009 26.437 26.4736 26.5122 26.5506 26.5865 26.6177 26.6419 26.6608 26.6765 26.69 26.702 26.7133 26.7248
 27.5523 27.5135 27.4797 27.4501 27.4236 27.3995 27.3767 27.3568 27.3435 27.335 27.3292 27.3243 27.3183 27.311 27.3074 27.3068 27.308 27.3097 27.3106 27.3102 27.3118 27.3148 27.3175 27.3182 27.3151 27.3068 27.2941 27.2782 27.2593 27.2378 27.2138 27.1878 27.1569 27.1204 27.0808 27.0405 27.0018 26.9671 26.9351 26.9016 26.8677 26.8347 26.8038 26.7763 26.7521 26.7285 26.7059 26.685 26.6665 26.651 26.6395 26.6327 26.6295 26.6286 26.6287 26.6284 26.6268 26.627 26.6285 26.6295 26.6281 26.6224 26.6105 26.5897 26.561 26.5268 26.4897 26.4521 26.4166 26.3765 26.325 26.2681 26.2118 26.1621 26.125 26.1008 26.0792 26.0611 26.0482 26.0422 26.0445 26.0583 26.0886 26.1309 26.1793 26.2284 26.2724 26.3071 26.3432 26.3821 26.4214 26.4586 26.4914 26.5175 26.5402 26.5618 26.582 26.6008 26.6181 26.6338
 27.4839 27.4443 27.4079 27.3745 27.344 27.3162 27.291 27.2695 27.2533 27.2412 27.2317 27.2233 27.2147 27.2057 27.2007 27.199 27.1993 27.2006 27.2016 27.2019 27.2058 27.2123 27.2191 27.2238 27.2242 27.2181 27.2078 27.1946 27.1784 27.1593 27.1372 27.1121 27.0816 27.0456 27.0063 26.9661 26.9274 26.8923 26.86 26.8266 26.7931 26.7605 26.7299 26.7022 26.6774 26.6533 26.6302 26.6087 26.5895 26.5733 26.5607 26.5526 26.548 26.5457 26.5444 26.5428 26.54 26.5395 26.5409 26.5421 26.5408 26.5351 26.5226 26.5014 26.4726 26.4386 26.4015 26.3637 26.3275 26.2861 26.2326 26.1734 26.1146 26.0625 26.0234 25.9972 25.9728 25.9514 25.9349 25.9253 25.9243 25.9351 25.962 26.0004 26.0451 26.0907 26.1319 26.1648 26.1999 26.2385 26.2782 26.3165 26.3511 26.3795 26.4066 26.4345 26.4622 26.4887 26.5129 26.5338
 27.409 27.3686 27.3294 27.2921 27.2573 27.2256 27.1978 27.1745 27.1551 27.139 27.1252 27.1128 27.1012 27.0904 27.0838 27.0807 27.0801 27.0809 27.082 27.0832 27.0896 27.0997 27.1108 27.1198 27.1238 27.1203 27.1125 27.1021 27.0888 27.0722 27.052 27.0278 26.9978 26.9623 26.9235 26.8836 26.8448 26.8093 26.7766 26.7434 26.7105 26.6785 26.6483 26.6204 26.595 26.5703 26.5468 26.5248 26.505 26.4879 26.4741 26.4647 26.4587 26.4549 26.4522 26.4492 26.4451 26.444 26.4454 26.4468 26.4459 26.4402 26.4272 26.4056 26.3771 26.3435 26.3068 26.269 26.2322 26.1894 26.1343 26.0732 26.0124 25.9582 25.9169 25.8885 25.8613 25.8367 25.8168 25.8036 25.7992 25.8065 25.8293 25.8633 25.9035 25.9451 25.983 26.0137 26.0474 26.0853 26.1252 26.1644 26.2006 26.2316 26.2633 26.2976 26.3329 26.3673 26.399 26.426
 27.3284 27.2875 27.2457 27.2047 27.1658 27.1305 27.1002 27.0748 27.0521 27.0316 27.0132 26.9967 26.9818 26.9691 26.9609 26.9564 26.9548 26.955 26.9562 26.9583 26.9671 26.9809 26.9962 27.0094 27.0172 27.0162 27.0109 27.0034 26.9928 26.9787 26.9604 26.9371 26.9077 26.8727 26.8343 26.7946 26.7558 26.7199 26.6867 26.6538 26.6214 26.5901 26.5603 26.5323 26.5061 26.4809 26.457 26.4346 26.4142 26.3961 26.3811 26.3704 26.363 26.3578 26.3536 26.3491 26.3437 26.342 26.3434 26.3452 26.3447 26.339 26.3254 26.3036 26.2754 26.2425 26.2064 26.1688 26.1314 26.0873 26.0309 25.9684 25.9059 25.85 25.8069 25.7762 25.7464 25.7188 25.6955 25.6789 25.6711 25.6749 25.6933 25.7224 25.7577 25.7947 25.829 25.8574 25.8896 25.9267 25.9663 26.0063 26.0441 26.0777 26.1137 26.1541 26.1965 26.2385 26.2776 26.3113
 27.2433 27.202 27.1582 27.1141 27.0717 27.0333 27.0008 26.9736 26.9474 26.9225 26.8995 26.8787 26.8606 26.8461 26.8363 26.8305 26.8278 26.8275 26.8286 26.8316 26.8427 26.8598 26.879 26.8962 26.9074 26.9088 26.9059 26.9009 26.8929 26.8811 26.8644 26.8421 26.8131 26.7785 26.7405 26.701 26.6621 26.6257 26.5922 26.5594 26.5275 26.4968 26.4672 26.4391 26.4123 26.3865 26.3621 26.3392 26.3182 26.2993 26.2831 26.2711 26.2623 26.2557 26.2501 26.2442 26.2375 26.2352 26.2365 26.2386 26.2383 26.2327 26.2185 26.1965 26.1687 26.1365 26.1011 26.0638 26.0258 25.9807 25.9234 25.8598 25.7964 25.7392 25.6944 25.6617 25.6294 25.5991 25.5729 25.5532 25.5422 25.5427 25.5566 25.5806 25.6106 25.6429 25.6735 25.6996 25.7303 25.7664 25.8058 25.8463 25.8855 25.9214 25.9612 26.0068 26.0553 26.104 26.1501 26.1907
 27.1546 27.1132 27.0681 27.022 26.9773 26.9366 26.9025 26.8736 26.8442 26.815 26.7875 26.7626 26.7416 26.7256 26.7144 26.7072 26.7035 26.7026 26.7037 26.7073 26.7203 26.7404 26.7629 26.7835 26.7975 26.801 26.8 26.7972 26.7915 26.7816 26.7664 26.7448 26.7161 26.6818 26.644 26.6045 26.5654 26.5287 26.4947 26.462 26.4304 26.3999 26.3705 26.3421 26.3148 26.2885 26.2634 26.24 26.2183 26.1986 26.1814 26.1682 26.1581 26.1501 26.1431 26.1361 26.1283 26.1253 26.1264 26.1285 26.1282 26.1223 26.1077 26.0855 26.0581 26.0266 25.9918 25.9547 25.9163 25.8705 25.8126 25.7486 25.6846 25.6266 25.5807 25.5464 25.512 25.4793 25.4505 25.4282 25.4145 25.4121 25.4218 25.4407 25.4654 25.4928 25.5197 25.5439 25.5733 25.6087 25.6477 25.6885 25.7288 25.7667 25.8093 25.8586 25.9116 25.9656 26.0178 26.0653
 27.0632 27.0222 26.977 26.9303 26.8847 26.8432 26.8083 26.7781 26.7456 26.7126 26.6808 26.6523 26.6288 26.6117 26.5994 26.5911 26.5864 26.5848 26.5857 26.5898 26.6043 26.6265 26.6515 26.6746 26.6907 26.6956 26.6961 26.695 26.6908 26.6823 26.6683 26.6472 26.6188 26.5845 26.5466 26.5069 26.4676 26.4305 26.3963 26.3634 26.3316 26.301 26.2714 26.2428 26.215 26.1881 26.1624 26.1382 26.1157 26.0953 26.0774 26.0632 26.0519 26.0426 26.0343 26.0261 26.0176 26.014 26.0146 26.0162 26.0154 26.0092 25.9942 25.9718 25.9447 25.9136 25.8791 25.8422 25.8035 25.7573 25.6994 25.6356 25.5717 25.5135 25.467 25.4316 25.3956 25.3609 25.3301 25.3057 25.2901 25.2857 25.2916 25.3056 25.3251 25.3478 25.3713 25.394 25.4226 25.4573 25.4961 25.5371 25.5781 25.6173 25.6614 25.7124 25.7677 25.825 25.8819 25.936
